,year,name,value,lastValue,rank,start
16,2005.9,Millenium?,3197.9051733967167,3197.7857569266334,17,True
17,2005.9,Chewing,3197.8525017621782,3197.715528080582,18,True
18,2005.9,Crash Bandicoot,3197.8450596061803,3197.7056052059183,19,True
19,2005.9,Teeth are the worst,3197.8393514601253,3197.6979943445112,20,True
20,2005.9,Loud noises,3197.8360782399445,3197.693630050937,21,True
21,2005.9,Tying my shoes,3197.8359917296307,3197.693514703852,22,True
22,2005.9,The dark?,3197.8357835547095,3197.6932371372905,23,True
23,2005.9,I'm going to be sick,3197.835771743247,3197.6932213886735,24,True
24,2005.9,Misbehaving in church,3197.8357711599356,3197.6932206109254,25,True
25,2005.9,"No, don't carry me there",3197.835771148864,3197.693220596163,26,True
26,2005.9,What is that smell?,3197.8357711110298,3197.6932205457174,27,True
27,2005.9,What colour is that?,3197.835771103819,3197.693220536103,28,True
28,2005.9,Walking,3197.8357711037993,3197.6932205360768,29,True
29,2005.9,Bugs,3197.835771103709,3197.6932205359562,30,True
30,2005.9,My toy,3197.8357711036956,3197.6932205359385,31,True
31,2005.9,Have I pooped myself?,3197.8357711036906,3197.693220535932,32,True
32,2005.9,The meaning of life,3197.8357711036856,3197.6932205359253,33,True
33,2005.9,Travel,3197.8357711036856,3197.6932205359253,34,True
34,2005.9,Women (fearful),3197.8357711036856,3197.6932205359253,35,True
35,2005.9,When will I grow up?,3197.8357711036856,3197.6932205359253,36,True
36,2005.9,What is a KPI?,3197.8357711036856,3197.6932205359253,37,True
37,2005.9,We MUST meet up more,3197.8357711036856,3197.6932205359253,38,True
38,2005.9,Alcohol,3197.8357711036856,3197.6932205359253,39,True
39,2005.9,"Oh no, THIS is grown up",3197.8357711036856,3197.6932205359253,40,True
40,2005.9,Getting swole,3197.8357711036856,3197.6932205359253,41,True
41,2005.9,Am I good?,3197.8357711036856,3197.6932205359253,42,True
42,2005.9,Brexit,3197.8357711036856,3197.6932205359253,43,True
43,2005.9,Exams,3197.8357711036856,3197.6932205359253,44,True
44,2005.9,Famous people are predators,3197.8357711036856,3197.6932205359253,45,True
45,2005.9,Famous people are racist,3197.8357711036856,3197.6932205359253,46,True
46,2005.9,Famous people dying,3197.8357711036856,3197.6932205359253,47,True
47,2005.9,Going back to the same club,3197.8357711036856,3197.6932205359253,48,True
48,2005.9,Not supporting my own head,3197.8357711036856,3197.6932205359253,49,True
49,2005.9,I don't know anything,3197.8357711036856,3197.6932205359253,50,True
50,2005.9,I'm cold,3197.8357711036856,3197.6932205359253,51,True
51,2005.9,Jupyter,3197.8357711036856,3197.6932205359253,52,True
52,2005.9,Light,3197.8357711036856,3197.6932205359253,53,True
53,2005.9,All the famous people are dying,3197.8357711036856,3197.6932205359253,54,True
54,2005.9,Money,3197.8357711036856,3197.6932205359253,55,True
55,2005.9,Women (interested),3197.8357711036856,3197.6932205359253,56,True
0,2006.9,Why does my skin hate me?,157622.20105822603,157620.8548189035,1,True
1,2006.9,Exams,143571.96959190647,143219.81375119748,2,True
2,2006.9,Need a nap,134512.6852776559,134512.54320656921,3,True
3,2006.9,Oversized t-shirts,126266.16634304948,126331.22780933471,4,True
4,2006.9,I know pretty much everything,115566.42119406788,115603.14344783283,5,True
5,2006.9,Women (interested),114655.13339812377,113929.0691323868,6,True
6,2006.9,Women (fearful),38894.64857286546,38702.85271763814,7,True
7,2006.9,Internet time,33442.191967092265,33747.82993478022,8,True
8,2006.9,Food/drink,26230.658375587096,26276.284401393084,9,True
9,2006.9,Eugh these clothes,19709.687038225973,19786.86191483189,10,True
10,2006.9,Not learning languages,13053.436390196552,13074.961566116006,11,True
11,2006.9,Games,9506.278063711512,11601.394800836286,12,True
12,2006.9,RUNNING,6585.825569427218,6685.872424594443,13,True
13,2006.9,Cartoons,3802.029197399267,3995.729645753292,14,True
14,2006.9,Harry Potter,3457.0204441431265,3535.717974745105,15,True
15,2006.9,Trampolines,3271.779488332455,3288.7300336642097,16,True
16,2006.9,Who the f**k is this?,3243.0605175119817,3250.4380725702454,17,True
17,2006.9,Using chopsticks,3219.7262177673747,3219.3256729107693,18,True
18,2006.9,Getting into 12A movies,3219.6403856200845,3219.2112300477156,19,True
19,2006.9,Millenium?,3219.6313643680255,3219.1992017116368,20,True
20,2006.9,Chewing,3219.628398243159,3219.1952468784816,21,True
21,2006.9,Crash Bandicoot,3219.627979149198,3219.1946880865335,22,True
22,2006.9,Teeth are the worst,3219.627657703431,3219.1942594921775,23,True
23,2006.9,Loud noises,3219.6274733768983,3219.1940137234674,24,True
24,2006.9,Tying my shoes,3219.627468505198,3219.194007227867,25,True
25,2006.9,The dark?,3219.6274567821365,3219.1939915971184,26,True
26,2006.9,I'm going to be sick,3219.627456116992,3219.1939907102587,27,True
27,2006.9,Misbehaving in church,3219.627456084144,3219.193990666461,28,True
28,2006.9,"No, don't carry me there",3219.62745608352,3219.19399066563,29,True
29,2006.9,What is that smell?,3219.62745608139,3219.1939906627895,30,True
30,2006.9,What colour is that?,3219.6274560809834,3219.1939906622474,31,True
31,2006.9,Walking,3219.6274560809825,3219.193990662246,32,True
32,2006.9,Bugs,3219.627456080977,3219.1939906622392,33,True
33,2006.9,My toy,3219.6274560809766,3219.1939906622383,34,True
34,2006.9,Travel,3219.627456080976,3219.1939906622374,35,True
35,2006.9,I don't know anything,3219.627456080976,3219.1939906622374,36,True
36,2006.9,We MUST meet up more,3219.627456080976,3219.1939906622374,37,True
37,2006.9,When will I grow up?,3219.627456080976,3219.1939906622374,38,True
38,2006.9,Brexit,3219.627456080976,3219.1939906622374,39,True
39,2006.9,Am I good?,3219.627456080976,3219.1939906622374,40,True
40,2006.9,What is a KPI?,3219.627456080976,3219.1939906622374,41,True
41,2006.9,Famous people are predators,3219.627456080976,3219.1939906622374,42,True
42,2006.9,The meaning of life,3219.627456080976,3219.1939906622374,43,True
43,2006.9,Have I pooped myself?,3219.627456080976,3219.193990662238,44,True
44,2006.9,Famous people are racist,3219.627456080976,3219.1939906622374,45,True
45,2006.9,"Oh no, THIS is grown up",3219.627456080976,3219.1939906622374,46,True
46,2006.9,Not supporting my own head,3219.627456080976,3219.1939906622374,47,True
47,2006.9,Famous people dying,3219.627456080976,3219.1939906622374,48,True
48,2006.9,Getting swole,3219.627456080976,3219.1939906622374,49,True
49,2006.9,Money,3219.627456080976,3219.1939906622374,50,True
50,2006.9,All the famous people are dying,3219.627456080976,3219.1939906622374,51,True
51,2006.9,Light,3219.627456080976,3219.1939906622374,52,True
52,2006.9,Jupyter,3219.627456080976,3219.1939906622374,53,True
53,2006.9,Going back to the same club,3219.627456080976,3219.1939906622374,54,True
54,2006.9,I'm cold,3219.627456080976,3219.1939906622374,55,True
55,2006.9,Alcohol,3219.627456080976,3219.1939906622374,56,True
0,2007.9,Alcohol,156917.9298734445,156179.2087387422,1,True
1,2007.9,Exams,144006.5370493134,144004.28547914,2,True
2,2007.9,Why does my skin hate me?,134803.2014690743,134934.83910801986,3,True
3,2007.9,Women (fearful),125715.19005066757,125287.03694480314,4,True
4,2007.9,Need a nap,115656.412262546,115699.76149777907,5,True
5,2007.9,I know pretty much everything,115630.11963254111,115629.93469486717,6,True
6,2007.9,Internet time,39445.17852139529,39419.45867954318,7,True
7,2007.9,Women (interested),33397.49024142084,33712.409454891815,8,True
8,2007.9,Food/drink,26157.8062989949,26158.16045832797,9,True
9,2007.9,Eugh these clothes,19594.320007030026,19594.75204989715,10,True
10,2007.9,Not learning languages,12941.751243706734,12942.612514999159,11,True
11,2007.9,Oversized t-shirts,10138.886049148825,12448.811152784043,12,True
12,2007.9,RUNNING,6419.231418654332,6419.728852856475,13,True
13,2007.9,Games,3563.7263630539437,3681.9315713242013,14,True
14,2007.9,Cartoons,3242.5000606143767,3253.6298347381116,15,True
15,2007.9,Harry Potter,3223.07140511299,3227.724960736263,16,True
16,2007.9,Trampolines,3212.639835823149,3213.816201683141,17,True
17,2007.9,Who the f**k is this?,3211.022569637409,3211.659846768822,18,True
18,2007.9,Using chopsticks,3209.7085332055062,3209.907798192951,19,True
19,2007.9,Getting into 12A movies,3209.7036996956176,3209.9013535130994,20,True
20,2007.9,Millenium?,3209.7031916772066,3209.900676155218,21,True
21,2007.9,Chewing,3209.70302464429,3209.900453444663,22,True
22,2007.9,Crash Bandicoot,3209.7030010436365,3209.9004219771246,23,True
23,2007.9,Teeth are the worst,3209.7029829418957,3209.9003978414703,24,True
24,2007.9,Loud noises,3209.7029725618204,3209.90038400137,25,True
25,2007.9,Tying my shoes,3209.7029722874786,3209.9003836355805,26,True
26,2007.9,The dark?,3209.7029716273114,3209.900382755358,27,True
27,2007.9,I'm going to be sick,3209.7029715898548,3209.9003827054157,28,True
28,2007.9,Misbehaving in church,3209.702971588005,3209.900382702949,29,True
29,2007.9,"No, don't carry me there",3209.70297158797,3209.900382702903,30,True
30,2007.9,What is that smell?,3209.70297158785,3209.9003827027423,31,True
31,2007.9,Walking,3209.702971587827,3209.900382702712,32,True
32,2007.9,What colour is that?,3209.702971587827,3209.900382702712,33,True
33,2007.9,We MUST meet up more,3209.7029715878266,3209.9003827027113,34,True
34,2007.9,Famous people are racist,3209.7029715878266,3209.9003827027113,35,True
35,2007.9,What is a KPI?,3209.7029715878266,3209.9003827027113,36,True
36,2007.9,Famous people dying,3209.7029715878266,3209.9003827027113,37,True
37,2007.9,When will I grow up?,3209.7029715878266,3209.9003827027113,38,True
38,2007.9,Famous people are predators,3209.7029715878266,3209.9003827027113,39,True
39,2007.9,Brexit,3209.7029715878266,3209.9003827027113,40,True
40,2007.9,Am I good?,3209.7029715878266,3209.9003827027113,41,True
41,2007.9,Travel,3209.7029715878266,3209.9003827027113,42,True
42,2007.9,Getting swole,3209.7029715878266,3209.9003827027113,43,True
43,2007.9,The meaning of life,3209.7029715878266,3209.9003827027113,44,True
44,2007.9,I'm cold,3209.7029715878266,3209.9003827027113,45,True
45,2007.9,Going back to the same club,3209.7029715878266,3209.9003827027113,46,True
46,2007.9,"Oh no, THIS is grown up",3209.7029715878266,3209.9003827027113,47,True
47,2007.9,Not supporting my own head,3209.7029715878266,3209.9003827027113,48,True
48,2007.9,Have I pooped myself?,3209.7029715878266,3209.9003827027113,49,True
49,2007.9,My toy,3209.7029715878266,3209.9003827027113,50,True
50,2007.9,Money,3209.7029715878266,3209.9003827027113,51,True
51,2007.9,All the famous people are dying,3209.7029715878266,3209.9003827027113,52,True
52,2007.9,Light,3209.7029715878266,3209.9003827027113,53,True
53,2007.9,Jupyter,3209.7029715878266,3209.9003827027113,54,True
54,2007.9,I don't know anything,3209.7029715878266,3209.9003827027113,55,True
55,2007.9,Bugs,3209.7029715878266,3209.9003827027113,56,True
0,2008.9,Alcohol,157707.1815921778,157704.0985181053,1,True
1,2008.9,Need a nap,144377.84422552382,144280.6208322121,2,True
2,2008.9,I'm going to be sick,133230.2962559457,132245.08752485662,3,True
3,2008.9,Exams,126167.05795623496,126265.63594374862,4,True
4,2008.9,I know pretty much everything,115538.10345427865,115538.48887175653,5,True
5,2008.9,Teeth are the worst,114899.6875876982,114555.21628966778,6,True
6,2008.9,Women (interested),39332.79708319428,39303.0698378645,7,True
7,2008.9,Women (fearful),33401.058779224244,33679.935177535765,8,True
8,2008.9,Am I good?,26007.053663049286,25873.49781330919,9,True
9,2008.9,Why does my skin hate me?,20876.406080894903,21441.450201827545,10,True
10,2008.9,Travel,12905.522423627208,12875.490584031777,11,True
11,2008.9,Games,6334.538408290237,6329.676633138043,12,True
12,2008.9,Internet time,5215.5584408675895,5896.430829438115,13,True
13,2008.9,Food/drink,4467.299809771206,4898.752654642938,14,True
14,2008.9,Eugh these clothes,4097.68682792322,4405.93534551229,15,True
15,2008.9,Not learning languages,3723.057299014036,3906.4293069667106,16,True
16,2008.9,Oversized t-shirts,3565.2181086516302,3695.9770531501695,17,True
17,2008.9,RUNNING,3355.75128290312,3416.6879521521564,18,True
18,2008.9,Cartoons,3176.858374844094,3178.164074740122,19,True
19,2008.9,Harry Potter,3175.764278966732,3176.705280236972,20,True
20,2008.9,Trampolines,3175.1768406360857,3175.9220291294437,21,True
21,2008.9,Who the f**k is this?,3175.0857666929455,3175.800597205257,22,True
22,2008.9,Using chopsticks,3175.011768683009,3175.7019331920083,23,True
23,2008.9,Getting into 12A movies,3175.0114964910786,3175.7015702694343,24,True
24,2008.9,Millenium?,3175.0114678827767,3175.7015321250315,25,True
25,2008.9,Chewing,3175.0114584765656,3175.701519583417,26,True
26,2008.9,Crash Bandicoot,3175.0114571475297,3175.7015178113693,27,True
27,2008.9,Loud noises,3175.011455543619,3175.701515672821,28,True
28,2008.9,Tying my shoes,3175.0114555281693,3175.701515652222,29,True
29,2008.9,The dark?,3175.0114554909933,3175.7015156026537,30,True
30,2008.9,Misbehaving in church,3175.01145548878,3175.701515599703,31,True
31,2008.9,"No, don't carry me there",3175.0114554887778,3175.7015155997,32,True
32,2008.9,What is that smell?,3175.0114554887714,3175.701515599691,33,True
33,2008.9,What colour is that?,3175.01145548877,3175.7015155996896,34,True
34,2008.9,Walking,3175.01145548877,3175.7015155996896,35,True
35,2008.9,Going back to the same club,3175.0114554887696,3175.701515599689,36,True
36,2008.9,Famous people are predators,3175.0114554887696,3175.701515599689,37,True
37,2008.9,Famous people are racist,3175.0114554887696,3175.701515599689,38,True
38,2008.9,Famous people dying,3175.0114554887696,3175.701515599689,39,True
39,2008.9,When will I grow up?,3175.0114554887696,3175.701515599689,40,True
40,2008.9,What is a KPI?,3175.0114554887696,3175.701515599689,41,True
41,2008.9,We MUST meet up more,3175.0114554887696,3175.701515599689,42,True
42,2008.9,Getting swole,3175.0114554887696,3175.701515599689,43,True
43,2008.9,The meaning of life,3175.0114554887696,3175.701515599689,44,True
44,2008.9,Have I pooped myself?,3175.0114554887696,3175.701515599689,45,True
45,2008.9,All the famous people are dying,3175.0114554887696,3175.701515599689,46,True
46,2008.9,I don't know anything,3175.0114554887696,3175.701515599689,47,True
47,2008.9,I'm cold,3175.0114554887696,3175.701515599689,48,True
48,2008.9,Bugs,3175.0114554887696,3175.701515599689,49,True
49,2008.9,"Oh no, THIS is grown up",3175.0114554887696,3175.701515599689,50,True
50,2008.9,Not supporting my own head,3175.0114554887696,3175.701515599689,51,True
51,2008.9,Jupyter,3175.0114554887696,3175.701515599689,52,True
52,2008.9,Brexit,3175.0114554887696,3175.701515599689,53,True
53,2008.9,Light,3175.0114554887696,3175.701515599689,54,True
54,2008.9,Money,3175.0114554887696,3175.701515599689,55,True
55,2008.9,My toy,3175.0114554887696,3175.701515599689,56,True
0,2009.9,Alcohol,157377.79726934427,157379.19079791888,1,True
1,2009.9,Going back to the same club,143395.88992744897,142947.36718394494,2,True
2,2009.9,I'm going to be sick,134513.48889797388,134509.6661187202,3,True
3,2009.9,Exams,126275.11589010636,126274.56467971647,4,True
4,2009.9,I know pretty much everything,115663.03697988455,115662.16120712493,5,True
5,2009.9,What is that smell?,114851.24295899905,114487.78840237869,6,True
6,2009.9,Women (interested),39410.794599498826,39410.54552397221,7,True
7,2009.9,Women (fearful),32787.81792235663,32789.8298060571,8,True
8,2009.9,Travel,25962.801029747996,25890.564638526237,9,True
9,2009.9,Money,19533.20482152865,19489.97168946951,10,True
10,2009.9,Why does my skin hate me?,13001.160139949758,13022.338071472941,11,True
11,2009.9,Need a nap,11143.754929980398,13793.957076666826,12,True
12,2009.9,Teeth are the worst,9483.736322548064,11580.598933423715,13,True
13,2009.9,Games,6386.022840613235,6385.905352372238,14,True
14,2009.9,Am I good?,4477.8796744685815,4906.12340265107,15,True
15,2009.9,Internet time,3307.0375024423224,3345.0005066160584,16,True
16,2009.9,Food/drink,3264.9004290135863,3288.8177420444104,17,True
17,2009.9,Eugh these clothes,3244.0862229234776,3261.065467257599,18,True
18,2009.9,Not learning languages,3222.989517436647,3232.9365266084915,19,True
19,2009.9,Oversized t-shirts,3214.1010378684427,3221.0852205175524,20,True
20,2009.9,RUNNING,3202.3052246955076,3205.3574696203054,21,True
21,2009.9,Cartoons,3192.2311362861055,3191.9253517411025,22,True
22,2009.9,Harry Potter,3192.169523901822,3191.8432018953913,23,True
23,2009.9,Trampolines,3192.1364431847483,3191.7990942726265,24,True
24,2009.9,Who the f**k is this?,3192.131314490912,3191.7922560141774,25,True
25,2009.9,Using chopsticks,3192.1271474028904,3191.7866998968157,26,True
26,2009.9,Getting into 12A movies,3192.127132074806,3191.78667945937,27,True
27,2009.9,Millenium?,3192.127130463772,3191.7866773113246,28,True
28,2009.9,Chewing,3192.127129934075,3191.7866766050624,29,True
29,2009.9,Crash Bandicoot,3192.127129859233,3191.786676505272,30,True
30,2009.9,Loud noises,3192.127129768911,3191.7866763848433,31,True
31,2009.9,Tying my shoes,3192.1271297680405,3191.786676383683,32,True
32,2009.9,The dark?,3192.1271297659473,3191.7866763808915,33,True
33,2009.9,Misbehaving in church,3192.1271297658227,3191.7866763807256,34,True
34,2009.9,Famous people are predators,3192.1271297658222,3191.786676380725,35,True
35,2009.9,Famous people are racist,3192.1271297658222,3191.786676380725,36,True
36,2009.9,Famous people dying,3192.1271297658222,3191.786676380725,37,True
37,2009.9,When will I grow up?,3192.1271297658222,3191.786676380725,38,True
38,2009.9,Getting swole,3192.1271297658222,3191.786676380725,39,True
39,2009.9,What is a KPI?,3192.1271297658222,3191.786676380725,40,True
40,2009.9,What colour is that?,3192.1271297658222,3191.786676380725,41,True
41,2009.9,We MUST meet up more,3192.1271297658222,3191.786676380725,42,True
42,2009.9,Walking,3192.1271297658222,3191.786676380725,43,True
43,2009.9,Have I pooped myself?,3192.1271297658222,3191.786676380725,44,True
44,2009.9,I don't know anything,3192.1271297658222,3191.786676380725,45,True
45,2009.9,All the famous people are dying,3192.1271297658222,3191.786676380725,46,True
46,2009.9,Bugs,3192.1271297658222,3191.786676380725,47,True
47,2009.9,The meaning of life,3192.1271297658222,3191.786676380725,48,True
48,2009.9,I'm cold,3192.1271297658222,3191.786676380725,49,True
49,2009.9,Brexit,3192.1271297658222,3191.786676380725,50,True
50,2009.9,Jupyter,3192.1271297658222,3191.786676380725,51,True
51,2009.9,"Oh no, THIS is grown up",3192.1271297658222,3191.786676380725,52,True
52,2009.9,Not supporting my own head,3192.1271297658222,3191.786676380725,53,True
53,2009.9,Light,3192.1271297658222,3191.786676380725,54,True
54,2009.9,"No, don't carry me there",3192.1271297658222,3191.786676380725,55,True
55,2009.9,My toy,3192.1271297658222,3191.786676380725,56,True
0,2010.9,Alcohol,157434.66006448332,157434.32153157346,1,True
1,2010.9,Going back to the same club,144450.72917350574,144444.98484001076,2,True
2,2010.9,I'm going to be sick,134370.83825917522,134371.07460716448,3,True
3,2010.9,I know pretty much everything,126171.54059853218,126141.37293153226,4,True
4,2010.9,Exams,115672.26052103777,115770.27775429543,5,True
5,2010.9,What is that smell?,115582.12600486053,115579.85881764883,6,True
6,2010.9,Women (fearful),39351.53191569273,39324.43599913438,7,True
7,2010.9,Travel,32548.75203656365,32511.649341293032,8,True
8,2010.9,Money,26124.90849809476,26106.71147079175,9,True
9,2010.9,Women (interested),19784.216557001702,19885.08501512001,10,True
10,2010.9,Why does my skin hate me?,13036.212307025387,13036.092006599525,11,True
11,2010.9,Games,6380.135773228667,6380.162124709945,12,True
12,2010.9,Need a nap,3637.9458544483605,3787.246318239341,13,True
13,2010.9,Teeth are the worst,3544.4643721807215,3662.6043418824884,14,True
14,2010.9,Am I good?,3262.566990195586,3286.741165902308,15,True
15,2010.9,Internet time,3196.632752318714,3198.8288487331456,16,True
16,2010.9,Food/drink,3194.259865614371,3195.6649997940212,17,True
17,2010.9,Eugh these clothes,3193.0877445135498,3194.102171659593,18,True
18,2010.9,Not learning languages,3191.8997148787957,3192.5181321465875,19,True
19,2010.9,Oversized t-shirts,3191.399173353887,3191.850743446709,20,True
20,2010.9,RUNNING,3190.734909655263,3190.9650585152103,21,True
21,2010.9,Cartoons,3190.167602329435,3190.20864874744,22,True
22,2010.9,Harry Potter,3190.164132719526,3190.204022600895,23,True
23,2010.9,Trampolines,3190.162269828079,3190.2015387456318,24,True
24,2010.9,Who the f**k is this?,3190.1619810133034,3190.201153659264,25,True
25,2010.9,Using chopsticks,3190.1617463499306,3190.200840774767,26,True
26,2010.9,Getting into 12A movies,3190.1617454867524,3190.200839623863,27,True
27,2010.9,Millenium?,3190.1617453960293,3190.200839502899,28,True
28,2010.9,Chewing,3190.1617453662,3190.2008394631266,29,True
29,2010.9,Crash Bandicoot,3190.1617453619856,3190.2008394575073,30,True
30,2010.9,Loud noises,3190.161745356899,3190.200839450725,31,True
31,2010.9,Tying my shoes,3190.16174535685,3190.20083945066,32,True
32,2010.9,The dark?,3190.1617453567324,3190.2008394505033,33,True
33,2010.9,Walking,3190.161745356725,3190.2008394504933,34,True
34,2010.9,We MUST meet up more,3190.161745356725,3190.2008394504933,35,True
35,2010.9,Bugs,3190.161745356725,3190.2008394504933,36,True
36,2010.9,What colour is that?,3190.161745356725,3190.2008394504933,37,True
37,2010.9,The meaning of life,3190.161745356725,3190.2008394504933,38,True
38,2010.9,Brexit,3190.161745356725,3190.2008394504933,39,True
39,2010.9,When will I grow up?,3190.161745356725,3190.2008394504933,40,True
40,2010.9,What is a KPI?,3190.161745356725,3190.2008394504933,41,True
41,2010.9,Famous people are predators,3190.161745356725,3190.2008394504933,42,True
42,2010.9,"Oh no, THIS is grown up",3190.161745356725,3190.2008394504933,43,True
43,2010.9,Not supporting my own head,3190.161745356725,3190.2008394504933,44,True
44,2010.9,Famous people are racist,3190.161745356725,3190.2008394504933,45,True
45,2010.9,My toy,3190.161745356725,3190.2008394504933,46,True
46,2010.9,Misbehaving in church,3190.161745356725,3190.2008394504933,47,True
47,2010.9,All the famous people are dying,3190.161745356725,3190.2008394504933,48,True
48,2010.9,Light,3190.161745356725,3190.2008394504933,49,True
49,2010.9,Jupyter,3190.161745356725,3190.2008394504933,50,True
50,2010.9,I'm cold,3190.161745356725,3190.2008394504933,51,True
51,2010.9,I don't know anything,3190.161745356725,3190.2008394504933,52,True
52,2010.9,Have I pooped myself?,3190.161745356725,3190.2008394504933,53,True
53,2010.9,Getting swole,3190.161745356725,3190.2008394504933,54,True
54,2010.9,Famous people dying,3190.161745356725,3190.2008394504933,55,True
55,2010.9,"No, don't carry me there",3190.161745356725,3190.2008394504933,56,True
0,2011.9,I'm going to be sick,157532.39278574436,157431.5142614017,1,True
1,2011.9,Travel,143743.13790223503,143194.92487696308,2,True
2,2011.9,I know pretty much everything,134400.77433319652,134371.9518285776,3,True
3,2011.9,What is that smell?,126117.45513791582,126094.21493799191,4,True
4,2011.9,Money,114995.5435871854,114553.02294376203,5,True
5,2011.9,When will I grow up?,114792.99319401536,114321.54715256301,6,True
6,2011.9,Exams,39791.281189574554,39967.81443673651,7,True
7,2011.9,Women (interested),32544.910222127393,32492.193300070034,8,True
8,2011.9,Women (fearful),26274.594064282493,26337.217491136547,9,True
9,2011.9,Am I good?,19449.233112326216,19349.67080191239,10,True
10,2011.9,I don't know anything,12911.474144695767,12871.3769690635,11,True
11,2011.9,Alcohol,11879.224874876596,14774.51487791545,12,True
12,2011.9,Going back to the same club,11148.054091660755,13799.62050029433,13,True
13,2011.9,Why does my skin hate me?,3747.6407630619697,3932.4027288292828,14,True
14,2011.9,Games,3372.8136992686323,3432.633310438166,15,True
15,2011.9,Need a nap,3218.39134694123,3226.7368406682963,16,True
16,2011.9,Teeth are the worst,3213.127076114488,3219.717812899307,17,True
17,2011.9,Internet time,3193.5394550729693,3193.600984843949,18,True
18,2011.9,Food/drink,3193.40582948264,3193.4228173901765,19,True
19,2011.9,Eugh these clothes,3193.339823223788,3193.3348090450404,20,True
20,2011.9,Not learning languages,3193.2729210994758,3193.2456062126244,21,True
21,2011.9,Oversized t-shirts,3193.2447338469506,3193.208023209257,22,True
22,2011.9,RUNNING,3193.207326823387,3193.158147177839,23,True
23,2011.9,Cartoons,3193.1753797539495,3193.1155510852554,24,True
24,2011.9,Harry Potter,3193.175184368021,3193.115290570684,25,True
25,2011.9,Trampolines,3193.1750794620557,3193.1151506960637,26,True
26,2011.9,Who the f**k is this?,3193.1750631978807,3193.115129010497,27,True
27,2011.9,Using chopsticks,3193.175049983161,3193.115111390871,28,True
28,2011.9,Getting into 12A movies,3193.1750499345526,3193.11511132606,29,True
29,2011.9,Millenium?,3193.1750499294435,3193.1151113192477,30,True
30,2011.9,Chewing,3193.1750499277637,3193.115111317008,31,True
31,2011.9,Crash Bandicoot,3193.1750499275263,3193.1151113166916,32,True
32,2011.9,Loud noises,3193.17504992724,3193.1151113163096,33,True
33,2011.9,Tying my shoes,3193.175049927237,3193.115111316306,34,True
34,2011.9,The dark?,3193.1750499272307,3193.1151113162973,35,True
35,2011.9,Famous people are predators,3193.1750499272302,3193.115111316297,36,True
36,2011.9,Brexit,3193.1750499272302,3193.115111316297,37,True
37,2011.9,Getting swole,3193.1750499272302,3193.115111316297,38,True
38,2011.9,Have I pooped myself?,3193.1750499272302,3193.115111316297,39,True
39,2011.9,Bugs,3193.1750499272302,3193.115111316297,40,True
40,2011.9,Famous people are racist,3193.1750499272302,3193.115111316297,41,True
41,2011.9,What is a KPI?,3193.1750499272302,3193.115111316297,42,True
42,2011.9,What colour is that?,3193.1750499272302,3193.115111316297,43,True
43,2011.9,We MUST meet up more,3193.1750499272302,3193.115111316297,44,True
44,2011.9,Walking,3193.1750499272302,3193.115111316297,45,True
45,2011.9,Misbehaving in church,3193.1750499272302,3193.115111316297,46,True
46,2011.9,"No, don't carry me there",3193.1750499272302,3193.115111316297,47,True
47,2011.9,My toy,3193.1750499272302,3193.115111316297,48,True
48,2011.9,I'm cold,3193.1750499272302,3193.115111316297,49,True
49,2011.9,The meaning of life,3193.1750499272302,3193.115111316297,50,True
50,2011.9,Jupyter,3193.1750499272302,3193.115111316297,51,True
51,2011.9,Light,3193.1750499272302,3193.115111316297,52,True
52,2011.9,"Oh no, THIS is grown up",3193.1750499272302,3193.115111316297,53,True
53,2011.9,Not supporting my own head,3193.1750499272302,3193.115111316297,54,True
54,2011.9,All the famous people are dying,3193.1750499272302,3193.115111316297,55,True
55,2011.9,Famous people dying,3193.1750499272302,3193.115111316297,56,True
0,2012.9,Exams,157116.6663478041,156712.2876320669,1,True
1,2012.9,Travel,144270.45091355647,144269.24928641634,2,True
2,2012.9,Cartoons,133215.75405514074,132487.88228088588,3,True
3,2012.9,Getting swole,125715.42469472175,125424.17910476006,4,True
4,2012.9,I know pretty much everything,115664.00932125506,115726.19157733984,5,True
5,2012.9,When will I grow up?,115475.35864285348,115473.18746057883,6,True
6,2012.9,RUNNING,39151.552355771426,39063.91476513966,7,True
7,2012.9,Women (interested),32776.083461571,32775.52028989357,8,True
8,2012.9,Food/drink,25975.58044928518,25878.651912746118,9,True
9,2012.9,Am I good?,19570.79589340803,19570.401433043575,10,True
10,2012.9,Women (fearful),13071.744601483359,13110.333131883866,11,True
11,2012.9,I'm going to be sick,11854.290700345835,14752.02071008473,12,True
12,2012.9,What is that smell?,10085.205147017676,12393.239972313851,13,True
13,2012.9,Money,9458.891217308164,11558.154732701169,14,True
14,2012.9,I don't know anything,6349.331666230962,6368.184942211963,15,True
15,2012.9,Alcohol,3652.048886715892,3815.6982919114726,16,True
16,2012.9,Going back to the same club,3610.8740900601297,3760.7985630371227,17,True
17,2012.9,Why does my skin hate me?,3194.1308052239046,3205.140849922156,18,True
18,2012.9,Games,3173.02297585347,3176.9970774282433,19,True
19,2012.9,Need a nap,3164.3269104442093,3165.402323549229,20,True
20,2012.9,Teeth are the worst,3164.0304608515735,3165.0070574257143,21,True
21,2012.9,Internet time,3162.927413065928,3163.536327044854,22,True
22,2012.9,Eugh these clothes,3162.916171094853,3163.521337750087,23,True
